 avg_rating,father,grandfather,price,ratings,sum_rating,super_father,title
5,靴子,鞋靴,￥366.34 - ￥866.13,"100%,0%,0%,0%,0%",7,服装、鞋靴、箱包,Clarks 女 Clarkdale Arlo生活休闲鞋26136720
4.9,女装,服装服饰,￥107.64,,14,服装、鞋靴、箱包,サンファミリー 防紫外线遮阳帽
4.1,靴子,鞋靴,"￥366.02 - ￥1,416.95",,943,服装、鞋靴、箱包,Clarks 男款 Bushacre 2 马靴
3.8,女装,服装服饰,￥97.38 - ￥124.80,,13,服装、鞋靴、箱包,(厚木)ATSUGI 连裤袜 ASTIGU 【强】 结实 连裤袜 〈3双装〉
4.7,靴子,鞋靴,￥271.31 - ￥792.23,,7,服装、鞋靴、箱包,Clarks 男士 Grandin 中号Chukka 靴子
3.3,女装,服装服饰,￥165.64 - ￥216.22,,3,服装、鞋靴、箱包,Tommy Hilfiger 汤米·希尔费格 女士 T 恤 Holli C-nk 茶 Ss
4.7,靴子,鞋靴,￥270.42 - ￥631.82,,7,服装、鞋靴、箱包,Clarks 女 Orinoco Oaks冬靴26135233
5,女装,服装服饰,￥165.19 - ￥216.92,,4,服装、鞋靴、箱包,Wacoal 华歌尔 Wing 文胸 [*舒适文胸 日常款] 无钢圈
4.5,靴子,鞋靴,￥341.79 - ￥643.89,,2,服装、鞋靴、箱包,Clarks 其乐 Hale Lo 男士高帮靴
4.5,女装,服装服饰,￥232.60 - ￥255.47,,4,服装、鞋靴、箱包,[冠军] 开叉连衣裙 CW-PS306
0,靴子,鞋靴,￥360.56 - ￥761.37,,,服装、鞋靴、箱包,Geox 健乐士 女 短靴 D846HA0
3.5,女装,服装服饰,￥152.16 - ￥175.83,,8,服装、鞋靴、箱包,[冠军] C Vapor Cool T恤 CW-NS312 女士
4,靴子,鞋靴,￥109.00 - ￥149.00,,10,服装、鞋靴、箱包,VOCANU TRE 英国 男童 女童 亲子鞋 春夏网红老爹鞋网面休闲童鞋运动鞋子 27-37码
5,女装,服装服饰,￥79.89 - ￥350.45,,1,服装、鞋靴、箱包,Champion 女式 Authentic Wash T 恤
4.6,靴子,鞋靴,"￥483.44 - ￥1,190.72",,78,服装、鞋靴、箱包,ECCO 女式软 VII 高帮时尚运动鞋
5,女装,服装服饰,￥130.55 - ￥307.75,,1,服装、鞋靴、箱包,Champion 女式 Gym Issue 橄榄球 T 恤
5,靴子,鞋靴,"￥471.25 - ￥1,265.65",,5,服装、鞋靴、箱包,Timberland 添柏岚 女士 Waterville 6英寸/15.24cm 基本防水 踝靴
4.3,女装,服装服饰,￥194.76,,15,服装、鞋靴、箱包,犬印本铺 孕妇骨盆带 LL 粉红色 S3054
4.3,靴子,鞋靴,￥228.65 - ￥889.52,,101,服装、鞋靴、箱包,Timberland 添柏岚 儿童 6英寸优质靴
3.9,女装,服装服饰,￥111.84 - ￥748.05,,19,服装、鞋靴、箱包,Calvin Klein Women's Modern Cotton Bralette
4.5,靴子,鞋靴,"￥523.10 - ￥1,063.86","50%,50%,0%,0%,0%",2,服装、鞋靴、箱包,UNISA 女 过膝靴 OREGA_F18_ST
4.2,女装,服装服饰,￥108.14 - ￥108.44,,3,服装、鞋靴、箱包,iHomey 女式宽边遮阳帽可折叠 UPF 50+ *渔夫帽
4.5,靴子,鞋靴,"￥610.98 - ￥2,177.05",,131,服装、鞋靴、箱包,Timberland 添柏岚 女式 明星同款户外防水经典牛皮登山鞋大黄靴 10061
3.6,女装,服装服饰,￥243.76 - ￥489.45,,18,服装、鞋靴、箱包,Calvin Klein 卡尔文·克莱恩 女士Essence 2个装托胸胸罩
3.9,靴子,鞋靴,"￥1,242.55 - ￥2,742.65",,619,服装、鞋靴、箱包,FRYE Paige Tall 女士马靴
4.7,女装,服装服饰,￥149.52 - ￥170.45,,4,服装、鞋靴、箱包,[郡是] 无钢圈文胸 KIREILABO·hada+·塑形肌肤的文胸
4.5,靴子,鞋靴,"￥546.77 - ￥1,763.25","73%,18%,3%,2%,4%",270,服装、鞋靴、箱包,Timberland 添柏岚 女士Nellie双重防水短靴
3.7,女装,服装服饰,￥151.86,,10,服装、鞋靴、箱包,犬印本铺 孕妇 产后妈妈骨盆内裤 粉色L SH2515
4.4,靴子,鞋靴,"￥507.34 - ￥1,190.38",,10,服装、鞋靴、箱包,Timberland 添柏岚 男士 6英寸/15.24cm 双领防水经典靴子
4,女装,服装服饰,￥132.97 - ￥173.23,,8,服装、鞋靴、箱包,Champion 女士休闲宽松运动慢跑长裤
4,靴子,鞋靴,"￥448.53 - ￥1,044.20","86%,0%,0%,0%,14%",7,服装、鞋靴、箱包,ECCO 男士 wayfly 户外健身鞋
5,女装,服装服饰,￥121.78 - ￥446.85,,9,服装、鞋靴、箱包,Calvin Klein Women's Modern Cotton Bralette
5,靴子,鞋靴,￥395.08 - ￥777.32,,1,服装、鞋靴、箱包,Clarks 男士 Batcombe Top Chelsea 靴子
5,女装,服装服饰,￥104.54 - ￥118.36,"100%,0%,0%,0%,0%",9,服装、鞋靴、箱包,（厚木）ATSUGI 内裤 3D COVER (3D COVER) 收腹 高腰 背面蕾丝 〈2条装〉
0,靴子,鞋靴,￥346.12 - ￥949.49,,,服装、鞋靴、箱包,Caterpillar 男士 Lexicon 经典靴子
4.6,女装,服装服饰,￥144.51 - ￥158.79,,3,服装、鞋靴、箱包,[冠军] 口袋T恤 CW-P301
4.4,靴子,鞋靴,"￥544.64 - ￥1,522.39",,11,服装、鞋靴、箱包,ECCO 男士健步 Venture 鞋
4.5,女装,服装服饰,￥141.66 - ￥197.73,,24,服装、鞋靴、箱包,(黛安芬) Triumph SloggiG016 带罩杯的半身胸衣 N86-2281
0,靴子,鞋靴,￥403.61,,,服装、鞋靴、箱包,Clarks 女 Clarkdale Arlo短靴261380604040 棕色 37
4.1,女装,服装服饰,￥67.35 - ￥280.72,,50,服装、鞋靴、箱包,Calvin Klein 卡尔文·克莱恩 女式 比基尼内裤
1,靴子,鞋靴,￥301.64 - ￥431.11,,1,服装、鞋靴、箱包,Mustang 男 时装靴 4129-501
4.3,女装,服装服饰,￥205.77 - ￥318.39,,36,服装、鞋靴、箱包,Calvin Klein 卡尔文·克莱恩 女式 Perfectly Fit 记忆触感T恤内衣
5,靴子,鞋靴,￥168.99,,1,服装、鞋靴、箱包,[ASAHI] 雨靴 儿童 ASAHIR302 动物图案 KL38901 狐狸 19 2E
0,女装,服装服饰,￥97.38 - ￥117.28,,,服装、鞋靴、箱包,[ASTIGU] 连裤袜 ASTIGU [魅] 裸肌触感 全透明 〈3双装〉
4.4,靴子,鞋靴,"￥429.56 - ￥1,269.00",,7,服装、鞋靴、箱包,Timberland 添柏岚 男士 Westmore经典靴子
4.3,女装,服装服饰,￥190.90 - ￥481.95,,21,服装、鞋靴、箱包,"Calvin Klein 女士 Perfectly Fit Memory Touch Racerback 文胸, Liqueur Perfectly Fit Memory Touch Racerback Bra"
5,靴子,鞋靴,"￥214.47 - ￥1,107.45",,5,服装、鞋靴、箱包,Columbia 女士 Bangor 一脚蹬 Omni-Heat 及踝靴
4,女装,服装服饰,￥90.38 - ￥249.37,,6,服装、鞋靴、箱包,Under Armour 安德玛 UA Hg Armor Ss 女士 短袖衬衫
3.8,靴子,鞋靴,￥387.07 - ￥552.70,,14,服装、鞋靴、箱包,Clarks 男士 Curington Rise Chelsea 靴子
4.2,女装,服装服饰,￥136.38 - ￥438.36,,89,服装、鞋靴、箱包,Lee 女式 经典合身 Monroe 直筒牛仔裤
5,靴子,鞋靴,￥507.27,,1,服装、鞋靴、箱包,Clarks 女 Clarkdale Arlo短靴261380604050 棕色 38
0,女装,服装服饰,￥163.15,,,服装、鞋靴、箱包,Circus by Sam Edelman Pippa 樱桃袋
4,靴子,鞋靴,￥584.06 - ￥977.09,,1,服装、鞋靴、箱包,UNISA 女 短靴 NIRMA_KS
0,女装,服装服饰,￥149.00,,,服装、鞋靴、箱包,Fanru 梵如 女式 T恤女夏季新款宽松女士休闲衬衫女上衣短袖T恤女 F286-HTX1
2,靴子,鞋靴,"￥249.35 - ￥1,001.56",,1,服装、鞋靴、箱包,Kenneth Cole REACTION 男士 Brewster 切尔西靴
4.3,女装,服装服饰,￥163.45 - ￥228.15,,3,服装、鞋靴、箱包,[冠军] T恤 CW-PS313
4.8,商务休闲鞋,鞋靴,"￥526.61 - ￥1,107.10",,22,服装、鞋靴、箱包,ECCO 爱步 男士 Melbourne Wingtip 系带牛津鞋
3.6,靴子,鞋靴,"￥226.49 - ￥1,119.62",,24,服装、鞋靴、箱包,Cobb Hill 女士 Oliana 面板靴及踝
4.2,女装,服装服饰,￥88.41 - ￥101.75,,6,服装、鞋靴、箱包,（厚木）ATSUGI 短裤 无压力贴合 拉菲 短裤（无缝）〈2条装〉
4,商务休闲鞋,鞋靴,￥263.79 - ￥537.19,,7,服装、鞋靴、箱包,Clarks 男士 Vargo Plain 德比鞋，
0,靴子,鞋靴,"￥1,301.28 - ￥1,303.16",,,服装、鞋靴、箱包,Peter Kaiser 女士 Amizi 休闲靴
4.4,商务休闲鞋,鞋靴,￥359.53 - ￥893.63,,346,服装、鞋靴、箱包,Clarks 男式 Tilden Cap 牛津鞋
5,靴子,鞋靴,￥312.58 - ￥519.28,,2,服装、鞋靴、箱包,Clarks 男士 Cotrell *经典靴子
4.2,商务休闲鞋,鞋靴,￥250.13 - ￥486.68,,4,服装、鞋靴、箱包,Clarks 其乐 Grandin Plain Derbys 男士休闲鞋
3.9,靴子,鞋靴,"￥347.58 - ￥1,106.69",,27,服装、鞋靴、箱包,Clarks 女士 Carima Luna 雪地靴
4.2,商务休闲鞋,鞋靴,￥481.25 - ￥700.12,,25,服装、鞋靴、箱包,ECCO 男式欧文一脚蹬乐福鞋
2.8,靴子,鞋靴,"￥847.18 - ￥1,346.92",,2,服装、鞋靴、箱包,H by Hudson Kiver 女 踝靴 6610555
4.6,商务休闲鞋,鞋靴,￥552.38 - ￥787.08,,6,服装、鞋靴、箱包,ECCO Minneapolis 男式方头系带牛津鞋
4.2,靴子,鞋靴,￥122.05 - ￥445.99,,20,服装、鞋靴、箱包,LifeStride Joelle 女士及踝靴
3.4,商务休闲鞋,鞋靴,"￥589.47 - ￥2,456.85",,21,服装、鞋靴、箱包,ECCO 爱步 男式 Seattle 方头系带牛津鞋
5,靴子,鞋靴,"￥686.17 - ￥1,540.10",,2,服装、鞋靴、箱包,FRYE 男士 Sam 系带及踝靴
4,商务休闲鞋,鞋靴,￥316.56 - ￥801.15,,417,服装、鞋靴、箱包,Clarks 男士Cotrell Edge牛津鞋
0,靴子,鞋靴,"￥1,403.56 - ￥6,536.15",,,服装、鞋靴、箱包,Sergio Rossi 女士 Carla Western 靴子
4.2,商务休闲鞋,鞋靴,￥341.88 - ￥594.67,,52,服装、鞋靴、箱包,Clarks 男式 Un Aldric Park皮鞋
3.4,靴子,鞋靴,"￥793.44 - ￥1,037.89",,27,服装、鞋靴、箱包,"Danner 男士 South Rim 600 4.5"" 徒步靴"
3.3,商务休闲鞋,鞋靴,￥552.51 - ￥829.67,"34%,33%,0%,0%,33%",6,服装、鞋靴、箱包,ECCO Minneapolis 男式开普托系带牛津鞋
5,靴子,鞋靴,￥807.81 - ￥918.83,,1,服装、鞋靴、箱包,"Danner Explorer 650 6"" 女士徒步靴"
4.1,商务休闲鞋,鞋靴,￥411.18 - ￥791.59,,32,服装、鞋靴、箱包,ECCO 男式系带 ECCO 欧文男式系带
3.6,靴子,鞋靴,"￥1,672.18 - ￥2,660.45",,8,服装、鞋靴、箱包,HOKA ONE ONE Tor 超高防水徒步靴 - 女式
4.3,商务休闲鞋,鞋靴,"￥352.20 - ￥1,352.55",,187,服装、鞋靴、箱包,Clarks 男士 Tilden Walk Derbys 牛津鞋
0,靴子,鞋靴,￥300.22 - ￥964.48,,,服装、鞋靴、箱包,PUMA 中性款成人 ' tatau 毛皮 GTX 及踝靴
4.2,商务休闲鞋,鞋靴,"￥530.23 - ￥1,815.85",,9,服装、鞋靴、箱包,ECCO 男式 lisbon 粗革皮鞋
0,靴子,鞋靴,￥442.10 - ￥525.68,,,服装、鞋靴、箱包,[Stillie Beans] 浅口鞋 侧带轻便运动鞋靴 女士
4.3,商务休闲鞋,鞋靴,"￥491.07 - ￥1,037.89",,8,服装、鞋靴、箱包,ECCO 男式墨尔本 derbys
4.7,靴子,鞋靴,￥379.07 - ￥931.48,,8,服装、鞋靴、箱包,[ 环保 ] 浅口鞋型 M 35 273003 
4.2,商务休闲鞋,鞋靴,￥316.59 - ￥872.55,"71%,9%,13%,5%,2%",45,服装、鞋靴、箱包,Clarks 男式 Tilden Plain 皮鞋
4.5,靴子,鞋靴,"￥515.83 - ￥1,037.89",,2,服装、鞋靴、箱包,ECCO 女式 Bella 靴
3.8,商务休闲鞋,鞋靴,￥360.88 - ￥474.49,,17,服装、鞋靴、箱包,Clarks tilden Cap 男士系带皮鞋
4.5,靴子,鞋靴,￥239.92 - ￥531.89,,8,服装、鞋靴、箱包,Clarks 女士 Dove Madeline 切尔西靴
4.5,商务休闲鞋,鞋靴,￥359.03 - ￥569.57,,2,服装、鞋靴、箱包,Clarks 男士 Baltimore 蕾丝德比鞋
4.4,靴子,鞋靴,"￥438.30 - ￥2,285.45",,94,服装、鞋靴、箱包,Dr.Martens 马丁大夫 女式 1460W 原版8孔系带靴子
5,商务休闲鞋,鞋靴,￥601.01 - ￥670.14,,6,服装、鞋靴、箱包,ECCO 欧文，男式骡子
5,靴子,鞋靴,￥109.00 - ￥132.00,,1,服装、鞋靴、箱包,Gangxia 豆豆鞋女浅口坡跟平底透气妈妈牛筋软底单鞋镂空女鞋夏季皮鞋
3,商务休闲鞋,鞋靴,￥230.57 - ￥416.92,,35,服装、鞋靴、箱包,Clarks 男士 Gadson Plain休闲皮鞋
4.2,靴子,鞋靴,"￥513.62 - ￥1,176.32",,3,服装、鞋靴、箱包,ECCO 女士 noyce 雪地靴
5,商务休闲鞋,鞋靴,￥285.46 - ￥599.55,,2,服装、鞋靴、箱包,Clarks 男 功能休闲鞋 26139569
3.5,商务休闲鞋,鞋靴,￥389.55 - ￥673.16,,3,服装、鞋靴、箱包,Clarks 男 Oakland Seam生活休闲鞋26135398
4.1,商务休闲鞋,鞋靴,￥373.70 - ￥611.84,,25,服装、鞋靴、箱包,Clarks 男 布洛克商务休闲鞋 2612
4,商务休闲鞋,鞋靴,"￥448.53 - ￥1,044.20",,7,服装、鞋靴、箱包,ECCO 男士 wayfly 户外健身鞋
5,商务休闲鞋,鞋靴,"￥505.30 - ￥1,037.17",,5,服装、鞋靴、箱包,ECCO男士 HELSINKI 系带 皮革
4.2,商务休闲鞋,鞋靴,"￥448.28 - ￥1,265.72",,25,服装、鞋靴、箱包,ECCO 爱步 男式 Aquet系带牛津鞋
4.5,商务休闲鞋,鞋靴,￥324.91 - ￥670.57,,12,服装、鞋靴、箱包,Clarks 男 Hale Lace生活休闲鞋26135894
3.3,商务休闲鞋,鞋靴,￥355.22 - ￥632.86,,6,服装、鞋靴、箱包,Clarks 男 功能休闲鞋 26139351
4.2,商务休闲鞋,鞋靴,￥342.32 - ￥682.94,,42,服装、鞋靴、箱包,Clarks 男式 Cotrell Edge 牛津鞋
4.2,商务休闲鞋,鞋靴,￥343.35 - ￥518.41,,130,服装、鞋靴、箱包,Clarks 男士 Tilden平底皮鞋
4,女童鞋,鞋靴,￥331.98 - ￥383.60,,51,服装、鞋靴、箱包,adidas Originals kids 阿迪达斯三叶草 ORIGINALS KIDS 男童 休闲运动鞋STAN SMITH J  M20605
3.4,商务休闲鞋,鞋靴,"￥514.55 - ￥1,092.94",,6,服装、鞋靴、箱包,ECCO 男式 lisbon derby
4,女童鞋,鞋靴,￥109.00 - ￥149.00,,10,服装、鞋靴、箱包,VOCANU TRE 英国 男童 女童 亲子鞋 春夏网红老爹鞋网面休闲童鞋运动鞋子 27-37码
4.7,商务休闲鞋,鞋靴,￥335.25 - ￥434.73,,30,服装、鞋靴、箱包,Clarks tilden 免费，男式拖鞋
4.3,女童鞋,鞋靴,￥228.65 - ￥889.52,,101,服装、鞋靴、箱包,Timberland 添柏岚 儿童 6英寸优质靴
4.5,商务休闲鞋,鞋靴,￥375.48 - ￥599.32,,8,服装、鞋靴、箱包,Clarks 男 Tri Spark生活休闲鞋26135655
4.1,女童鞋,鞋靴,"￥223.20 - ￥1,033.08","62%,12%,8%,8%,10%",50,服装、鞋靴、箱包,adidas Originals kids 阿迪达斯三叶草 男童 休闲运动鞋 SUPERSTAR CF C S74906
0,商务休闲鞋,鞋靴,￥269.59 - ￥532.99,,,服装、鞋靴、箱包,Clarks 男 功能休闲鞋 26139564
4.6,女童鞋,鞋靴,￥144.78,,16,服装、鞋靴、箱包,[IFME] 室内鞋 SC-0002 粉色 15.5 3E
5,商务休闲鞋,鞋靴,"￥705.60 - ￥1,383.96",,1,服装、鞋靴、箱包,Ecco 爱步 男士 Newcastle GTX Tie Derbys
4.5,女童鞋,鞋靴,￥155.71,,20,服装、鞋靴、箱包, [ Ifme ] 拖鞋 School SC 0003  蓝色 14 3E
5,商务休闲鞋,鞋靴,￥212.26 - ￥640.77,,2,服装、鞋靴、箱包,Clarks 男士 Step Maro Wave Derbys
4.5,女童鞋,鞋靴,￥129.84 - ￥146.49,,3,服装、鞋靴、箱包,ASAHI 朝日 动物系列 运动鞋 P101
5,商务休闲鞋,鞋靴,￥308.45 - ￥603.67,,1,服装、鞋靴、箱包,"Clarks 男士 Vargo Mid Derbys,"
5,女童鞋,鞋靴,￥137.39 - ￥214.35,,1,服装、鞋靴、箱包,Crocs 儿童 Isabella 蝴蝶结装饰凉鞋
4.4,商务休闲鞋,鞋靴,￥696.25 - ￥715.94,,23,服装、鞋靴、箱包,ECCO 爱步 男式 Fusion Moc 牛津鞋
0,女童鞋,鞋靴,￥192.55 - ￥414.93,,,服装、鞋靴、箱包,Nike 耐克 Court Borough 中帮篮球鞋
4.1,商务休闲鞋,鞋靴,"￥397.86 - ￥1,152.86",,87,服装、鞋靴、箱包,Clarks 男士皮鞋 Coling Limit Derbys
4.8,女童鞋,鞋靴,￥116.39 - ￥179.24,,6,服装、鞋靴、箱包,PUMA 儿童 Divecat 运动凉鞋
4,商务休闲鞋,鞋靴,￥227.70 - ￥559.58,,13,服装、鞋靴、箱包,Clarks 男 生活休闲鞋 Brixby Cove 2613
5,女童鞋,鞋靴,￥168.99,,1,服装、鞋靴、箱包,[ASAHI] 雨靴 儿童 ASAHIR302 动物图案 KL38901 狐狸 19 2E
4.1,商务休闲鞋,鞋靴,"￥600.45 - ￥1,520.75",,74,服装、鞋靴、箱包,ECCO 爱步 男式 New Jersey 系带牛津鞋
5,女童鞋,鞋靴,￥109.00 - ￥149.00,,11,服装、鞋靴、箱包,UOVO 优沃 中性童户外运动凉鞋包头护脚魔术贴沙滩鞋【请参照图片中的尺码表选购】
4.3,商务休闲鞋,鞋靴,￥158.33 - ￥587.93,,9,服装、鞋靴、箱包,Unlisted by Kenneth Cole 男士 Jeston 系带牛津鞋
3,男鞋,鞋靴,￥299.00,,2,服装、鞋靴、箱包,Timberland 添柏岚 男 户外运动靴 Classic Boat TB025077214 深棕色
4.1,女童鞋,鞋靴,￥162.30,,14,服装、鞋靴、箱包,[IFME] 室内鞋 IFME School 粉色 16.5 cm 3E
0,商务休闲鞋,鞋靴,￥126.06 - ￥467.20,,,服装、鞋靴、箱包,School Mates 男士 Eduard 校服鞋
0,男鞋,鞋靴,￥213.00,,,服装、鞋靴、箱包,Geox 男 板鞋 U KAVEN U926MB-C4002 蓝色
0,女童鞋,鞋靴,￥84.40 - ￥116.43,,,服装、鞋靴、箱包,[AACILES] 室内鞋 日本制 秋千绿色环保(布) 新百伦环保 CHB 2000 14cm~26cm
3.8,商务休闲鞋,鞋靴,￥429.36 - ￥816.44,,55,服装、鞋靴、箱包,US
3.9,男鞋,鞋靴,￥447.56 - ￥815.09,,193,服装、鞋靴、箱包,Clarks Originals 男士 低帮运动鞋 261073667
4.2,女童鞋,鞋靴,￥74.35 - ￥119.09,,59,服装、鞋靴、箱包,CIOR Fantiny 女童运动凉鞋露趾运动沙滩鞋（幼儿/小童/大童）
5,商务休闲鞋,鞋靴,￥312.61 - ￥629.28,,1,服装、鞋靴、箱包,Clarks 男士 Flow Plain Derbys 休闲鞋
4.5,男鞋,鞋靴,"￥427.62 - ￥1,726.15",,37,服装、鞋靴、箱包,ECCO 爱步 男式 Yucatan运动凉鞋
3.9,女童鞋,鞋靴,￥173.30 - ￥639.75,,4,服装、鞋靴、箱包,pediped 男女通用 Dani 儿童
4.1,商务休闲鞋,鞋靴,￥407.20 - ￥758.32,,22,服装、鞋靴、箱包,Clarks 男士 Un Abode Ease Derbys
4.6,男鞋,鞋靴,￥466.18 - ￥609.40,,70,服装、鞋靴、箱包,ECCO 软7，男式训练
0,女童鞋,鞋靴,￥188.07 - ￥451.39,,,服装、鞋靴、箱包,Puma 彪马女童绒面革心形拖鞋 Sqn Jr 低帮运动鞋
4.6,商务休闲鞋,鞋靴,"￥572.69 - ￥1,851.55",,5,服装、鞋靴、箱包,Cole Haan 男士 Zerogrand Camp MOC 驾驶鞋
4.5,男鞋,鞋靴,￥246.31 - ￥993.25,,180,服装、鞋靴、箱包,Crocs 卡骆驰 男士凉鞋 15041 Swiftwater系列 休闲凉鞋 Swiftwater Sandal
4.7,女童鞋,鞋靴,￥312.15 - ￥879.95,,475,服装、鞋靴、箱包,Chaco Z1 Ecotread 凉鞋（幼儿/小童/大童）
5,商务休闲鞋,鞋靴,"￥2,970.75 - ￥4,776.15","100%,0%,0%,0%,0%",1,服装、鞋靴、箱包,Mezlan 男士 Cajal 一脚蹬乐福鞋
4.7,女鞋,鞋靴,"￥321.88 - ￥1,251.19",,13,服装、鞋靴、箱包,ECCO Yucatan 女士凉鞋
4.2,男鞋,鞋靴,"￥408.43 - ￥1,383.01",,14,服装、鞋靴、箱包,ECCO Exostrike 男式低帮徒步鞋
3.8,女童鞋,鞋靴,￥279.61 - ￥408.37,,76,服装、鞋靴、箱包,pediped Gehrig Sneaker (Toddler/Little Kid)
3.8,商务休闲鞋,鞋靴,￥483.02 - ￥506.75,,5,服装、鞋靴、箱包,crocs Men's Norlin Slip-On M Flat
4.5,女鞋,鞋靴,￥271.22 - ￥382.88,,7,服装、鞋靴、箱包,VANS 范斯 女士 FILMORE Decon 运动鞋
4.5,男鞋,鞋靴,￥388.90 - ￥828.87,"73%,9%,18%,0%,0%",11,服装、鞋靴、箱包,ECCO 男士 X-trinsic 凉鞋
0,女童鞋,鞋靴,￥202.51 - ￥398.97,,,服装、鞋靴、箱包,Clarks 其乐 Skylark Pure Y 露跟凉鞋
4.2,女鞋,鞋靴,"￥544.28 - ￥1,207.59",,7,服装、鞋靴、箱包,ASICS Gel-Kayano 25 女式跑步鞋
4.8,男鞋,鞋靴,"￥526.61 - ￥1,107.10",,22,服装、鞋靴、箱包,ECCO 爱步 男士 Melbourne Wingtip 系带牛津鞋
0,女童鞋,鞋靴,￥149.00,,,服装、鞋靴、箱包,davebella DB6989 型号 戴维贝拉春季新款女童宝宝魔术贴皮凉鞋
3.5,女鞋,鞋靴,￥248.15 - ￥956.08,,7,服装、鞋靴、箱包,Clarks 女 Demi Beat短靴26135351
4,男鞋,鞋靴,￥263.79 - ￥537.19,,7,服装、鞋靴、箱包,Clarks 男士 Vargo Plain 德比鞋，
5,女童鞋,鞋靴,￥92.07 - ￥172.61,,1,服装、鞋靴、箱包,PUMA 彪马 Rapido Fg 儿童运动鞋
4.2,女鞋,鞋靴,,,40,服装、鞋靴、箱包,ASICS 亚瑟士 女 跑步鞋 GEL-NIMBUS 20 T850N
4.4,男鞋,鞋靴,￥359.53 - ￥893.63,,346,服装、鞋靴、箱包,Clarks 男式 Tilden Cap 牛津鞋
3.3,女童鞋,鞋靴,￥96.54 - ￥125.75,,147,服装、鞋靴、箱包,Starbay Sunville 儿童涉水鞋水袜
0,女鞋,鞋靴,￥322.00,,,服装、鞋靴、箱包,Geox 女 休闲跑步鞋 D NEBULA X D92BHA-C1007 银色
4.6,男鞋,鞋靴,￥510.91 - ￥617.70,,38,服装、鞋靴、箱包,ECCO 男士 Terracruise Lt 低帮徒步鞋
4.5,女童鞋,鞋靴,￥117.00 - ￥666.05,"0%,0%,0%,0%,0%",58,服装、鞋靴、箱包,saucony cohesion 9系带运动鞋（幼儿/小童 / 大童）
4.6,配饰,服装服饰,￥100.55 - ￥167.21,,306,服装、鞋靴、箱包,New Era MLB NY Yankees 9Forty 可调节棒球帽
3.9,女鞋,鞋靴,￥362.75 - ￥666.18,,15,服装、鞋靴、箱包,Clarks 女 生活休闲鞋 Tri Chloe 2613127
5,男鞋,鞋靴,￥484.41 - ￥828.53,,7,服装、鞋靴、箱包,ECCO 男士 X-trinsic 凉鞋
4.3,女童鞋,鞋靴,￥256.98 - ￥742.95,"76%,17%,5%,1%,1%",82,服装、鞋靴、箱包,KEEN 儿童青少年 防撞溯溪鞋 沙滩鞋 凉鞋 涉水鞋 KIDS NEWPORT H2
4.3,配饰,服装服饰,￥138.08 - ￥172.97,,692,服装、鞋靴、箱包,Timberland 添柏岚 男士 40Mm Pull Up 皮带
5,女鞋,鞋靴,￥366.34 - ￥866.13,,7,服装、鞋靴、箱包,Clarks 女 Clarkdale Arlo生活休闲鞋26136720
3.8,男鞋,鞋靴,"￥234.29 - ￥1,072.45",,24,服装、鞋靴、箱包,PUMA 男式 Thunder Desert 休闲运动鞋/潮流老爹鞋
4.2,女童鞋,鞋靴,￥140.36 - ￥815.55,,8,服装、鞋靴、箱包,PUMA Evoknit FTB FG 儿童足球鞋
4.2,配饰,服装服饰,￥69.00,,6,服装、鞋靴、箱包,迷你创意防晒五折伞 超轻折叠小口袋遮阳伞防紫外线晴雨两用伞黑胶雨伞个性口袋伞 (玫瑰红)
4.2,女鞋,鞋靴,￥308.14 - ￥632.53,,22,服装、鞋靴、箱包,Clarks Gracelin Lola 女式芭蕾平底鞋
3,男鞋,鞋靴,￥299.00,,1,服装、鞋靴、箱包,Timberland 添柏岚 男 户外运动靴 Piper Cove TB0A1G8N015 黑色
0,女童鞋,鞋靴,￥189.60 - ￥476.69,,,服装、鞋靴、箱包,Clarks 其乐 女孩 Skylark Soar Y 芭蕾平底鞋
4.4,配饰,服装服饰,￥185.77 - ￥200.87,"72%,13%,10%,0%,5%",78,服装、鞋靴、箱包,Champion 渔夫帽 帽子 中性
4.2,女鞋,鞋靴,"￥429.52 - ￥1,107.10",,41,服装、鞋靴、箱包,ECCO 爱步 女士休闲Soft VII 时尚运动鞋
4.2,男鞋,鞋靴,￥250.13 - ￥486.68,,4,服装、鞋靴、箱包,Clarks 其乐 Grandin Plain Derbys 男士休闲鞋
